AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount,TransactionAmount_log,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos
288,0,41,517,235,20,0,2,0.9177778613537274,-0.5953311440691808,-0.2067936485059295,-0.6539190875336979,410.4,6.019565977218857,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
454,1,24,130,115,63,0,2,1.0302090621398854,-1.2100574447132675,-0.2067936485059295,-0.6568343480935661,285.69,5.65840149261586,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
395,0,22,186,555,68,2,1,0.6366998593883324,0.9915204692213689,-0.2067936485059295,0.5489579305645482,78.33,4.373616367313912,-0.8660254037844385,-0.5000000000000004,0.0,1.0
437,1,35,513,506,13,2,0,-0.31896534729401077,1.5061750465047905,-0.2067936485059295,1.140491732891797,258.21,5.5576385439808345,-0.9659258262890683,-0.25881904510252063,0.0,1.0
441,1,1,401,126,99,1,3,-1.218414953583275,1.4203992836242203,-0.2067936485059295,-0.7994334081618439,662.11,6.496940888942756,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
153,1,8,586,340,27,2,1,0.8615622609606484,0.19094668233604659,-0.2067936485059295,0.7637205864617544,207.2,5.338499156180869,-0.8660254037844385,-0.5000000000000004,0.0,1.0
217,1,9,494,557,23,1,0,0.2994062570298583,0.34820224761709206,-0.2067936485059295,2.3996484073568927,100.66,4.621633912018757,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
321,1,29,144,159,76,0,1,-0.15031854611477377,0.4625699314578524,-0.2067936485059295,0.46072322375122743,56.52,4.052132713412791,-0.8660254037844385,-0.5000000000000004,0.0,1.0
52,1,14,202,546,83,1,0,1.0864246625329645,-0.8097705512706064,-0.2067936485059295,2.2393116405575957,137.23,4.928918964476265,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
49,1,30,48,485,2,1,1,0.1869750562437003,2.406820556750778,-0.2067936485059295,-1.253703820803476,186.55,5.234045476527896,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
481,1,17,37,142,96,1,3,-0.9373369516178799,-1.338721089034123,-0.2067936485059295,-0.9659647831516788,278.28,5.63221486279678,-0.8660254037844385,-0.5000000000000004,0.0,1.0
253,1,10,180,483,24,2,1,0.6366998593883324,0.8485608644204186,-0.2067936485059295,0.7838017832118761,326.29,5.790846628030911,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
316,1,5,62,288,78,1,3,-1.274630553976354,-0.8669543931909865,-0.2067936485059295,-1.0678835230415316,20.64,3.074543453978281,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
175,0,10,3,516,87,1,1,-0.2627497469009318,0.04798707753509617,-0.2067936485059295,0.40637425445700825,218.59,5.3917621712579,-0.8660254037844385,-0.5000000000000004,0.0,1.0
214,1,10,572,355,82,0,0,0.8615622609606484,0.40538608953747224,-0.2067936485059295,-1.128834775485848,319.85,5.770973724196525,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
86,1,4,399,125,20,1,0,-0.4876121484732478,-0.03778868534547408,-0.2067936485059295,-1.041923089296003,295.93,5.693496420787701,-0.9659258262890683,-0.25881904510252063,0.0,1.0
315,1,28,631,453,36,1,1,-0.6000433492594058,-0.8812503536710816,-0.2067936485059295,0.5556576454659868,60.99,4.126973081713828,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
277,1,39,455,422,87,1,0,1.1988558633191224,0.39109012905737717,-0.2067936485059295,0.3210445522297305,453.49,6.119175911175262,-0.8660254037844385,-0.5000000000000004,0.0,1.0
64,1,16,626,397,61,0,0,1.3675026644983594,1.8635740585071665,-0.2067936485059295,0.5536295266420153,347.25,5.852920612659915,-1.0,-1.8369701987210297e-16,0.0,1.0
140,1,29,82,279,47,0,1,0.8615622609606484,0.662713378179183,-0.2067936485059295,0.4171891788558863,25.58,3.2801590532850993,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
214,1,15,202,45,96,1,1,-1.0497681524040379,0.17665072185595154,6.431744946342571,-0.03541463803911913,624.0,6.437751649736401,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
315,0,26,621,545,44,1,2,1.4237182648914386,-0.8097705512706064,-0.2067936485059295,-0.7410512771607888,542.75,6.298489582402894,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
76,1,8,346,338,41,2,2,0.4680530582090954,-1.5102726147952634,-0.2067936485059295,-0.3422502989538001,567.92,6.343739826702027,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
294,1,18,135,1,18,0,2,0.5804842589952534,-1.2815372471137427,-0.2067936485059295,-0.6772309160388184,10.52,2.444084655267745,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
200,0,8,153,125,47,1,2,1.4799338652845175,-0.18074829014642452,-0.2067936485059295,0.14428797133597787,148.54,5.00756391557177,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
21,0,40,649,515,52,1,1,-0.7124745500455638,-1.5531604962355485,-0.2067936485059295,-0.41427031114917295,168.0,5.1298987149230735,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
33,0,1,607,13,11,0,0,0.5242686586021743,-0.9241382351113667,-0.2067936485059295,2.518148492928951,813.78,6.702918138150561,-0.9659258262890683,-0.25881904510252063,0.0,1.0
409,1,21,122,256,85,1,3,-1.0497681524040379,-0.9241382351113667,-0.2067936485059295,-0.8552335977523563,420.6,6.044056997227153,-0.8660254037844385,-0.5000000000000004,0.0,1.0
90,1,25,306,447,41,2,1,0.2431906566367793,0.8485608644204186,-0.2067936485059295,-0.4200623723670643,66.01,4.20484186198508,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
64,1,1,356,233,88,2,3,-0.9935525520109589,-0.5524432626288956,-0.2067936485059295,-1.0291005580208041,57.34,4.066287964439575,-0.8660254037844385,-0.5000000000000004,0.0,1.0
235,0,3,166,217,69,2,0,-0.7686901504386429,-1.5674564567156437,-0.2067936485059295,0.44558540638494587,123.35,4.823100170249414,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
323,1,16,479,9,7,0,3,-0.9935525520109589,0.005099196094811046,-0.2067936485059295,-1.196678042340829,720.89,6.5818727727150526,-0.9659258262890683,-0.25881904510252063,0.0,1.0
206,1,30,41,571,80,1,0,0.6929154597814113,0.5483456943384226,-0.2067936485059295,-0.9483655320673028,598.81,6.396612938400003,-0.8660254037844385,-0.5000000000000004,0.0,1.0
261,0,25,294,505,95,1,1,0.2431906566367793,0.4339780104976623,-0.2067936485059295,1.0607438444189896,103.08,4.64515983420425,-0.8660254037844385,-0.5000000000000004,0.0,1.0
118,1,25,282,496,98,0,3,-0.9935525520109589,-0.8097705512706064,-0.2067936485059295,-1.0486433161450923,183.22,5.216130695560089,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
450,1,22,339,147,80,2,3,-1.105983752797117,-1.1528736027928874,-0.2067936485059295,-1.234161062679188,787.41,6.670018259114919,-0.8660254037844385,-0.5000000000000004,0.0,1.0
307,1,31,265,74,33,2,2,1.7610118672499127,0.8342649039403235,-0.2067936485059295,0.08591096832183524,297.15,5.697596715569115,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
369,1,23,472,287,24,0,1,-0.15031854611477377,0.11946687993557138,-0.2067936485059295,-0.794482336797635,516.72,6.249434555574237,-1.0,-1.8369701987210297e-16,0.0,1.0
68,1,32,78,444,82,1,3,-1.162199353190196,0.5769376152986128,-0.2067936485059295,0.9915749929470765,156.58,5.059933265817542,-0.8660254037844385,-0.5000000000000004,0.0,1.0
308,1,0,477,368,28,2,3,-1.162199353190196,-1.009913997991937,-0.2067936485059295,-1.1752045971439107,10.07,2.4042387467205457,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
178,1,25,234,451,69,0,3,-1.0497681524040379,1.8206861770668814,-0.2067936485059295,0.6367311185557263,108.96,4.700116663297045,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
268,1,24,250,253,20,2,1,0.2431906566367793,0.34820224761709206,3.1124756489183207,0.3155576062331446,71.34,4.281377226523952,-0.8660254037844385,-0.5000000000000004,0.0,1.0
243,1,4,100,107,95,0,0,1.1988558633191224,-1.0956897608725071,-0.2067936485059295,2.3680548799877665,111.26,4.720817609514054,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
13,1,23,471,372,84,0,3,-1.330846154369433,-1.2386493656734576,-0.2067936485059295,-1.210708214533968,605.42,6.4075728153146265,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
270,1,2,310,383,52,0,1,-0.09410294572169475,-0.43807557878813524,-0.2067936485059295,-0.24480572764527536,341.88,5.837380531725267,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
398,1,6,539,232,89,2,0,-0.8249057508317219,1.8063902165867864,-0.2067936485059295,0.08421616864718898,6.0,1.9459101490553132,-1.0,-1.8369701987210297e-16,0.0,1.0
106,1,13,617,157,73,0,0,0.2994062570298583,-0.19504425062651956,-0.2067936485059295,0.841386512248007,134.7,4.9104465668408235,-0.8660254037844385,-0.5000000000000004,0.0,1.0
263,1,2,219,576,61,1,2,1.2550714637122016,-0.7954745907905113,-0.2067936485059295,-0.9270151585562888,796.3,6.681231019508449,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
35,1,30,52,102,65,0,1,-0.7686901504386429,0.5912335757787078,-0.2067936485059295,1.0161918941214785,173.45,5.161638167632783,-0.8660254037844385,-0.5000000000000004,0.0,1.0
328,1,28,404,149,49,2,3,-1.274630553976354,-0.052084645825569126,-0.2067936485059295,0.09672589272071327,424.47,6.053194440239918,-0.8660254037844385,-0.5000000000000004,0.0,1.0
242,1,21,601,220,67,2,0,0.018328255064463266,-1.1957614842331725,-0.2067936485059295,2.4403005236072977,290.86,5.6762742352396,-0.9659258262890683,-0.25881904510252063,0.0,1.0
1,1,12,459,576,67,1,0,-0.6562589496524849,-0.8383624722307964,-0.2067936485059295,0.33490037286783775,12.62,2.611539300721366,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
93,1,1,140,91,21,2,1,-0.31896534729401077,0.005099196094811046,-0.2067936485059295,0.9898622453182356,52.2,3.9740583963475986,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
293,1,25,114,120,13,2,3,-1.218414953583275,-0.681106906949751,-0.2067936485059295,-1.1884681352936013,33.61,3.544142657647253,-0.9659258262890683,-0.25881904510252063,0.0,1.0
374,1,28,666,28,7,2,2,1.7610118672499127,-0.2522280925468997,-0.2067936485059295,-0.4652271171006429,8.95,2.2975725511705014,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
386,1,27,381,31,12,0,1,-0.20653414650785276,-0.16645232966632947,-0.2067936485059295,-0.6641955733067426,328.39,5.79724245905564,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
477,0,40,54,533,14,0,1,-0.3751809476870898,2.1351973076289723,-0.2067936485059295,0.4764405036386437,154.32,5.045487504863466,-0.8660254037844385,-0.5000000000000004,0.0,1.0
126,1,32,416,445,57,0,2,1.3112870641052805,0.8485608644204186,-0.2067936485059295,-0.6637750783799015,505.14,6.226813310860554,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
148,0,0,200,337,72,2,1,0.41183745781601633,-0.8669543931909865,-0.2067936485059295,0.6372080213386072,17.78,2.932792473780117,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
480,1,22,47,329,27,2,1,-0.4313965480801688,2.2638609519498276,-0.2067936485059295,0.44687765908694554,282.26,5.64636520378625,-0.8660254037844385,-0.5000000000000004,0.0,1.0
30,1,40,0,72,46,0,2,1.4237182648914386,-0.995618037511842,-0.2067936485059295,-0.9324405687099222,239.85,5.48417433307623,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
195,1,40,625,161,6,2,2,1.3112870641052805,2.392524596270683,-0.2067936485059295,-0.6106004180886899,201.53,5.310888023721889,-0.8660254037844385,-0.5000000000000004,0.0,1.0
34,1,36,383,257,6,2,2,1.2550714637122016,-0.06638060630566417,-0.2067936485059295,0.1310834050357831,710.43,6.567277028993498,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
151,1,22,476,301,38,2,2,0.7491310601744904,1.8349821375469764,3.1124756489183207,0.051194496922876705,84.34,4.446643277759854,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
449,1,1,373,543,76,1,3,-1.387061754762512,1.692022532746026,-0.2067936485059295,-1.2547653140944044,253.47,5.539182950849863,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
421,1,23,211,29,93,0,3,-1.387061754762512,0.30531436617680696,-0.2067936485059295,-1.0590890254862562,668.78,6.506949300254695,-0.9659258262890683,-0.25881904510252063,0.0,1.0
99,0,15,371,141,64,1,0,0.8053466605675694,-0.29511597398718487,-0.2067936485059295,2.014249422946237,166.55,5.12128181418332,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
316,1,35,14,464,61,1,0,0.7491310601744904,0.34820224761709206,-0.2067936485059295,0.10955098798936833,1036.66,6.944723457082125,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
104,1,31,590,294,2,0,3,-1.274630553976354,1.4632871650645054,-0.2067936485059295,-1.06905014006417,305.0,5.723585101952381,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
244,0,20,178,436,66,1,0,0.4680530582090954,2.3067488333901127,-0.2067936485059295,-0.88832449729999,138.12,4.935336870046028,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
22,1,35,3,429,40,1,3,-1.105983752797117,-1.5102726147952634,-0.2067936485059295,-1.2088544472650282,191.89,5.262120078236149,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
459,1,29,291,286,81,1,1,-0.31896534729401077,-1.0956897608725071,-0.2067936485059295,-0.1378205366856782,243.85,5.500645778148327,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
355,1,33,7,294,80,0,0,1.3112870641052805,-1.4959766543151685,-0.2067936485059295,0.06304527467811928,155.51,5.053119905702411,-1.0,-1.8369701987210297e-16,0.0,1.0
381,1,13,485,413,28,0,1,0.5804842589952534,-0.8526584327108915,-0.2067936485059295,0.687287941528006,85.58,4.461068842013835,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
83,1,21,299,251,16,2,3,-1.49949295554867,0.20524264281614163,-0.2067936485059295,-1.2344020780640845,166.99,5.123904453822123,-0.8660254037844385,-0.5000000000000004,0.0,1.0
372,1,18,602,226,79,1,0,-0.03788734532861574,-1.0670978399123172,-0.2067936485059295,0.7008206989906133,32.34,3.506757877322648,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
5,1,1,137,179,25,0,3,-1.105983752797117,1.1773679554626044,-0.2067936485059295,-1.203444421072133,74.88,4.3291531450668135,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
135,1,13,280,81,36,2,1,-0.4876121484732478,-0.7382907488701311,-0.2067936485059295,1.0573337331220463,333.67,5.813144971693325,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
218,1,27,45,125,91,0,2,1.4237182648914386,-0.06638060630566417,-0.2067936485059295,-0.506722787198187,483.92,6.183983928878383,-1.0,-1.8369701987210297e-16,0.0,1.0
396,1,13,16,431,77,1,2,1.7610118672499127,-0.20934021110661458,-0.2067936485059295,0.6010839175321132,11.67,2.5392369943330477,-0.8660254037844385,-0.5000000000000004,0.0,1.0
89,1,6,282,336,94,0,0,0.2431906566367793,0.37679416857728215,-0.2067936485059295,0.7070819710110163,49.84,3.928683446321253,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
353,1,1,232,179,9,0,3,-1.330846154369433,0.40538608953747224,6.431744946342571,0.05669939087365675,434.17,6.075736759342158,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
154,1,35,212,245,39,0,1,-0.15031854611477377,0.6055295362588028,-0.2067936485059295,0.25275258651988824,261.14,5.5688787121914,-1.0,-1.8369701987210297e-16,0.0,1.0
90,0,11,161,438,42,1,2,0.35562185742293734,-0.681106906949751,-0.2067936485059295,0.4462135847817512,64.9,4.188138441508461,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
270,1,27,31,484,25,0,1,0.2431906566367793,0.005099196094811046,-0.2067936485059295,1.0922450680236873,158.02,5.069029980473338,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
358,0,20,209,59,84,1,0,0.2994062570298583,0.1623547613758565,-0.2067936485059295,1.6078974840103026,3.3,1.4586150226995167,-0.8660254037844385,-0.5000000000000004,0.0,1.0
262,1,19,416,54,61,0,0,-0.6000433492594058,-0.7096988279099411,-0.2067936485059295,0.7180968868994895,53.14,3.9915732841861553,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
175,0,37,320,108,93,2,3,-1.274630553976354,1.6348386908256458,-0.2067936485059295,-1.1874579218717998,242.62,5.495609634271813,-0.8660254037844385,-0.5000000000000004,0.0,1.0
239,1,14,531,528,4,0,3,-1.218414953583275,0.5054578128981375,-0.2067936485059295,-0.844680200686026,388.98,5.966095455757441,-0.9659258262890683,-0.25881904510252063,0.0,1.0
151,1,31,512,170,65,0,1,0.1307594558506213,-1.295833207593838,-0.2067936485059295,-0.46696550466404724,427.83,6.061060569995885,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
3,1,23,96,181,83,1,1,-0.09410294572169475,-0.3094119344672799,-0.2067936485059295,-1.0499150568994413,13.16,2.6504210882655737,-0.9659258262890683,-0.25881904510252063,0.0,1.0
340,1,39,194,297,89,2,1,-0.8811213512248008,-0.18074829014642452,-0.2067936485059295,-0.024261266504003176,429.25,6.064366435091649,-0.8660254037844385,-0.5000000000000004,0.0,1.0
357,1,6,125,297,21,1,1,-0.8811213512248008,0.40538608953747224,-0.2067936485059295,0.9361337624404527,268.92,5.598125618797658,-0.8660254037844385,-0.5000000000000004,0.0,1.0
272,1,36,567,191,65,1,1,0.2431906566367793,-0.9241382351113667,-0.2067936485059295,-0.740176955392174,53.52,3.998567606828332,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
253,1,5,593,118,14,2,0,-0.31896534729401077,-1.2243534051933627,-0.2067936485059295,0.34873055357138144,73.88,4.315886832169337,-0.8660254037844385,-0.5000000000000004,0.0,1.0
416,0,27,421,236,91,2,3,-1.387061754762512,-0.681106906949751,-0.2067936485059295,-1.0158806077598714,93.26,4.546056921495585,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
475,1,23,581,188,56,0,1,0.018328255064463266,0.34820224761709206,-0.2067936485059295,-0.11707270163690615,153.4,5.039546637590676,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
59,1,8,468,169,57,1,2,1.4237182648914386,0.8628568249005136,-0.2067936485059295,-0.4224340663141866,21.15,3.0978374964911444,-0.8660254037844385,-0.5000000000000004,0.0,1.0
237,1,30,584,464,48,2,1,-0.8811213512248008,0.8056729829801335,3.1124756489183207,-1.092600419960731,112.66,4.733211535868976,-0.8660254037844385,-0.5000000000000004,0.0,1.0
52,1,27,584,133,86,2,2,0.5242686586021743,-0.5953311440691808,-0.2067936485059295,0.38900832677716,22.46,3.1552968432253294,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
330,1,23,571,324,7,1,1,-0.2627497469009318,0.677009338659278,-0.2067936485059295,0.5790797256897304,378.2,5.938063770380866,-0.9659258262890683,-0.25881904510252063,0.0,1.0
1,1,19,40,0,39,0,2,1.7610118672499127,0.3624982080971871,-0.2067936485059295,0.53895066410442,331.66,5.807120947362389,-0.9659258262890683,-0.25881904510252063,0.0,1.0
246,1,11,486,571,33,0,1,0.6366998593883324,-0.052084645825569126,-0.2067936485059295,0.9638377117362984,153.07,5.037407044593683,-1.0,-1.8369701987210297e-16,0.0,1.0
84,1,16,660,94,99,0,0,1.0864246625329645,0.07657899849528625,-0.2067936485059295,0.5660546389314801,622.41,6.435204408269707,-0.8660254037844385,-0.5000000000000004,0.0,1.0
106,1,25,391,221,4,1,1,0.5804842589952534,1.8063902165867864,-0.2067936485059295,-0.09425059588194813,290.02,5.673391993332133,-0.9659258262890683,-0.25881904510252063,0.0,1.0
247,1,29,127,386,53,0,3,-1.443277355155591,1.8349821375469764,-0.2067936485059295,-1.189209129402486,426.93,6.058959630803939,-0.9659258262890683,-0.25881904510252063,0.0,1.0
292,1,9,625,506,48,0,3,-1.443277355155591,0.8056729829801335,-0.2067936485059295,-0.9257921336776106,48.85,3.9090184964078474,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
55,1,0,480,212,1,0,3,-1.330846154369433,0.5626416548185177,1.4528410002061958,-1.103143561053236,267.48,5.592776423278841,-0.9659258262890683,-0.25881904510252063,0.0,1.0
489,1,39,585,119,83,1,3,-1.274630553976354,-1.2672412866336478,-0.2067936485059295,-0.8452596632071606,206.95,5.33729766618892,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
175,1,1,498,252,44,1,0,0.2431906566367793,1.1201841135422244,-0.2067936485059295,-1.276443878767831,311.28,5.74390022125209,-0.8660254037844385,-0.5000000000000004,0.0,1.0
335,1,7,131,24,63,2,1,0.5242686586021743,2.363932675310493,-0.2067936485059295,0.8350431924370009,383.69,5.952437815139134,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
447,1,26,541,413,50,2,2,1.2550714637122016,-1.009913997991937,-0.2067936485059295,0.4022923768745017,68.49,4.241182857326236,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
251,1,19,595,136,29,2,2,1.4237182648914386,0.3624982080971871,-0.2067936485059295,0.4263451994885068,353.68,5.871215974511807,-0.8660254037844385,-0.5000000000000004,0.0,1.0
71,1,27,72,321,15,2,2,1.1988558633191224,-0.5095553811886104,-0.2067936485059295,-0.8066177178265326,406.81,6.010801379664123,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
451,0,30,194,12,71,0,1,0.5242686586021743,0.24813052425642676,3.1124756489183207,0.2858998939235615,53.79,4.003507695550324,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
131,0,32,95,387,87,1,3,-1.162199353190196,-0.18074829014642452,-0.2067936485059295,-1.1184275260465295,245.67,5.508051410952312,-1.0,-1.8369701987210297e-16,0.0,1.0
443,0,34,376,518,78,1,1,0.7491310601744904,-0.32370789494737495,-0.2067936485059295,-0.3777385323831196,57.91,4.076010855533596,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
161,1,5,424,286,56,0,3,-1.49949295554867,2.4925963196313483,-0.2067936485059295,-1.2236307415539647,227.14,5.429959475599752,-0.9659258262890683,-0.25881904510252063,0.0,1.0
491,1,40,167,573,21,0,0,0.9177778613537274,0.4625699314578524,-0.2067936485059295,1.7129571158841823,237.74,5.475375093666893,-1.0,-1.8369701987210297e-16,0.0,1.0
233,1,22,651,339,49,0,0,-0.2627497469009318,0.23383456377633172,1.4528410002061958,2.360778266558649,167.92,5.129425230065743,-0.9659258262890683,-0.25881904510252063,0.0,1.0
231,1,27,640,252,1,1,1,-0.6000433492594058,-0.42377961830804023,-0.2067936485059295,-0.46697832463132893,5.12,1.8115620965242347,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
164,0,21,482,405,12,2,3,-1.218414953583275,-1.5102726147952634,-0.2067936485059295,-0.9903304129673586,182.79,5.213793801477383,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
354,0,20,347,134,75,2,1,0.2994062570298583,-0.5524432626288956,-0.2067936485059295,-0.7275928755084154,139.03,4.941856685367686,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
260,1,40,1,495,85,0,1,0.2431906566367793,-0.3094119344672799,-0.2067936485059295,-0.7936592948981471,101.52,4.630057901495871,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
268,1,13,336,215,54,1,1,0.35562185742293734,-0.681106906949751,-0.2067936485059295,0.05454307237686771,20.54,3.0699116717282426,-1.0,-1.8369701987210297e-16,0.0,1.0
126,0,34,50,409,27,2,0,-0.2627497469009318,1.4346952441043153,-0.2067936485059295,1.9353938041962395,137.35,4.929786706232935,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
433,0,36,438,89,42,2,0,0.7491310601744904,0.8485608644204186,-0.2067936485059295,1.99212215941795,9.61,2.3617969526258915,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
288,1,7,117,340,39,0,0,-0.15031854611477377,1.6205427303455509,-0.2067936485059295,0.06672460528797947,120.67,4.801312461799358,-1.0,-1.8369701987210297e-16,0.0,1.0
232,1,10,489,323,83,0,2,1.0864246625329645,-0.9241382351113667,-0.2067936485059295,-0.69311998348781,263.34,5.57723615332966,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
379,0,35,51,313,58,1,2,1.8734430680360705,-1.1385776423127922,-0.2067936485059295,0.004950310944175081,302.45,5.7152168522818645,-0.9659258262890683,-0.25881904510252063,0.0,1.0
213,1,33,441,435,27,1,2,1.7047962668568335,-0.8955463141511766,-0.2067936485059295,0.6527124897691464,180.94,5.203676962393915,-0.8660254037844385,-0.5000000000000004,0.0,1.0
308,1,20,190,560,78,1,3,-1.49949295554867,2.4640043986711584,-0.2067936485059295,-1.0699065138785906,430.83,6.06803199227686,-0.8660254037844385,-0.5000000000000004,0.0,1.0
441,1,37,375,458,65,0,2,1.3112870641052805,0.677009338659278,-0.2067936485059295,-0.026663728372601687,79.77,4.391605609454205,-0.8660254037844385,-0.5000000000000004,0.0,1.0
131,1,40,427,261,1,1,1,-0.8811213512248008,-0.6382190255094659,-0.2067936485059295,0.6230752894072141,447.95,6.106911522966818,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
108,1,27,248,442,25,1,2,1.0864246625329645,-1.4102008914345983,-0.2067936485059295,0.6390310206860709,351.38,5.864710138762483,-1.0,-1.8369701987210297e-16,0.0,1.0
218,1,10,434,168,67,0,0,-0.2627497469009318,-0.03778868534547408,-0.2067936485059295,1.0295400440552287,38.41,3.6740195912069122,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
369,1,35,44,201,20,1,3,-1.218414953583275,0.10517091945547634,-0.2067936485059295,-0.8293193158890422,245.62,5.507848690442384,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
275,1,8,235,284,51,2,3,-1.0497681524040379,0.333906287136997,-0.2067936485059295,-1.1783506171148501,39.11,3.6916256797819615,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
447,1,14,14,401,24,0,0,-0.6562589496524849,2.5068922801114435,-0.2067936485059295,2.3676805369431393,30.87,3.461665128429245,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
